"ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_4246","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_4249","Eukaryota","Arthropoda","Hexanauplia","unassigned","unassigned","unassigned","unassigned"
"ASV_4250","Eukaryota","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","unassigned","unassigned"
"ASV_4260","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","g_","s_"
"ASV_4263","Eukaryota","Annelida","Polychaeta","Spionida","Spionidae","g_","s_"
"ASV_4268","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","unassigned"
"ASV_4269","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4270","Eukaryota","Ciliophora","Spirotrichea","unknown","Tontoniidae","Pseudotontonia","Pseudotontonia sp. JG-2011a"
"ASV_4272","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4277","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_4278","Eukaryota","unknown","unknown","Telonemida","unknown","g_","s_"
"ASV_4280","Eukaryota","unknown","Chrysophyceae","Hydrurales","Hydruraceae","Hydrurus","unassigned"
"ASV_4284","Eukaryota","unknown","Dinophyceae","Lophodiniales","Lophodiniaceae","g_","s_"
"ASV_4289","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","g_","s_"
"ASV_4295","Eukaryota","unknown","Choanoflagellatea","Choanoflagellata","Salpingoecidae","g_","s_"
"ASV_4298","Eukaryota","Ciliophora","Spirotrichea","unknown","unknown","unknown","Choreotrichia sp. bTS1"
"ASV_4300","Eukaryota","Chytridiomycota","Chytridiomycetes","Chytridiales","unassigned","unassigned","unassigned"
"ASV_4313","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","unassigned","unassigned"
"ASV_4319","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4324","Eukaryota","unknown","Diplonemea","Diplonemea","unassigned","unassigned","unassigned"
"ASV_4329","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4335","Eukaryota","Cryptophyta","unknown","Pyrenomonadales","Geminigeraceae","Proteomonas","unassigned"
"ASV_4336","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","unassigned"
"ASV_4337","Eukaryota","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_4339","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","unassigned","unassigned","unassigned"
"ASV_4341","Eukaryota","unknown","Chrysophyceae","Hydrurales","Hydruraceae","Hydrurus","unassigned"
"ASV_4349","Eukaryota","Cercozoa","unknown","Euglyphida","Euglyphidae","g_","s_"
"ASV_4352","Eukaryota","unknown","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"ASV_4357","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","unassigned","unassigned"
"ASV_4360","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Coscinodiscales","Coscinodiscaceae","Coscinodiscus","Coscinodiscus radiatus"
"ASV_4362","Eukaryota","Platyhelminthes","Rhabditophora","Rhabdocoela","Polycystididae","g_","s_"
"ASV_4366","Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae","g_","s_"
"ASV_4368","Eukaryota","Streptophyta","unknown","Geraniales","Geraniaceae","Pelargonium","unassigned"
"ASV_4371","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4381","Eukaryota","unknown","Choanoflagellatea","Choanoflagellata","Salpingoecidae","g_","s_"
"ASV_4382","Eukaryota","unknown","Haptophyta","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina acantha"
"ASV_4384","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_4388","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4392","Eukaryota","Chytridiomycota","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4398","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Metacylididae","Helicostomella","Helicostomella subulata"
"ASV_4414","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4415","Eukaryota","unknown","unknown","unknown","unknown","unknown","eukaryote clone OLI11072"
"ASV_4416","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4423","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","unassigned","unassigned"
"ASV_4425","Eukaryota","unknown","Choanoflagellatea","Choanoflagellata","Salpingoecidae","g_","s_"
"ASV_4426","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_4427","Eukaryota","Ciliophora","Oligohymenophorea","Peniculida","Parameciidae","Paramecium","Paramecium putrinum"
"ASV_4428","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Sellaphoraceae","Sellaphora","unassigned"
"ASV_4432","Eukaryota","Cercozoa","unknown","Cercomonadida","Cercomonadidae","g_","s_"
"ASV_4434","Eukaryota","unknown","unknown","unknown","unknown","unknown","phototrophic eukaryote"
"ASV_4439","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4440","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4442","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4448","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium","Gymnodinium catenatum"
"ASV_4451","Eukaryota","unknown","Haptophyta","Prymnesiales","unassigned","unassigned","s_"
"ASV_4454","Eukaryota","unknown","Dinophyceae","Coccidiniales","Chytriodiniaceae","Chytriodinium","Chytriodinium sp. Atlantic"
"ASV_4463","Eukaryota","Cercozoa","unknown","unknown","unknown","Cyranomonas","Cyranomonas australis"
"ASV_4466","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_4467","Eukaryota","unknown","Dinophyceae","Gymnodiniales","unassigned","unassigned","unassigned"
"ASV_4469","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_4482","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4485","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4489","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4492","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Paragymnodinium","s_"
"ASV_4493","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_4495","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Eutintinnus","s_"
"ASV_4499","Eukaryota","unknown","Dinophyceae","unknown","unknown","Theleodinium","Theleodinium calcisporum"
"ASV_4500","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4501","Eukaryota","unknown","Dinophyceae","Dinophysiales","Dinophysiaceae","Dinophysis","unassigned"
"ASV_4502","Eukaryota","Chlorophyta","Pedinophyceae","Pedinomonadales","Pedinomonadaceae","Pedinomonas","unassigned"
"ASV_4504","Eukaryota","Rotifera","Monogononta","Ploima","Synchaetidae","Synchaeta","unassigned"
"ASV_4511","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"ASV_4515","Eukaryota","Chlorophyta","unassigned","unassigned","unassigned","g_","s_"
"ASV_4520","Eukaryota","Nemertea","Palaeonemertea","unknown","Carinomidae","Carinoma","unassigned"
"ASV_4522","Eukaryota","Chlorophyta","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4523","Eukaryota","unknown","Aphelidea","unknown","unknown","Amoeboaphelidium","unassigned"
"ASV_4529","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4530","Eukaryota","unknown","unknown","unknown","unknown","unknown","eukaryote clone OLI11007"
"ASV_4541","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_4544","Eukaryota","Ciliophora","Spirotrichea","unassigned","unassigned","unassigned","unassigned"
"ASV_4548","Eukaryota","unknown","Haptophyta","Phaeocystales","Phaeocystaceae","Phaeocystis","Phaeocystis cordata"
"ASV_4564","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae"
"ASV_4565","Eukaryota","Chordata","Actinopteri","unassigned","unassigned","unassigned","unassigned"
"ASV_4574","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_4575","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Kareniaceae","Takayama","s_"
"ASV_4578","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_4581","Eukaryota","Cryptophyta","unknown","Cryptomonadales","Cryptomonadaceae","Cryptomonas","Cryptomonas marssonii"
"ASV_4583","Eukaryota","unknown","Haptophyta","Phaeocystales","Phaeocystaceae","Phaeocystis","unassigned"
"ASV_4588","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4592","Eukaryota","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Epicoccum","unassigned"
"ASV_4594","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4595","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Lynnellidae","Lynnella","Lynnella semiglobulosa"
"ASV_4596","Eukaryota","unknown","unknown","Telonemida","unknown","Telonema","unassigned"
"ASV_4618","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4624","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Coscinodiscales","Hemidiscaceae","Actinocyclus","Actinocyclus curvatulus"
"ASV_4629","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4645","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_4653","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_4655","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4657","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_4661","Eukaryota","unknown","Chrysophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_4664","Eukaryota","unknown","Diplonemea","Diplonemea","unknown","g_","s_"
"ASV_4666","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4670","Eukaryota","Chlorophyta","unassigned","unassigned","unassigned","unassigned","s_"
"ASV_4677","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Strombidinopsidae","Strombidinopsis","unassigned"
"ASV_4682","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Pleurosigmataceae","unassigned","unassigned"
"ASV_4684","Eukaryota","unknown","Chrysophyceae","Chromulinales","Chrysolepidomonadaceae","g_","s_"
"ASV_4685","Eukaryota","unknown","Dictyochophyceae","Dictyochales","unknown","Dictyocha","Dictyocha fibula"
"ASV_4686","Eukaryota","Chlorophyta","unknown","Pyramimonadales","unknown","Pterosperma","Pterosperma cristatum"
"ASV_4691","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis sp. BSL-2009a"
"ASV_4693","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4695","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4696","Eukaryota","unknown","unknown","unknown","unknown","unknown","eukaryote clone OLI11005"
"ASV_4700","Eukaryota","unknown","Dinophyceae","Syndiniales","Duboscquellidae","Duboscquella","unassigned"
"ASV_4707","Eukaryota","unknown","Haptophyta","unassigned","unassigned","unassigned","unassigned"
"ASV_4710","Eukaryota","unknown","Diplonemea","Diplonemea","unassigned","unassigned","unassigned"
"ASV_4712","Eukaryota","unknown","Dinophyceae","Peridiniales","Kryptoperidiniaceae","g_","s_"
"ASV_4724","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4725","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_4729","Eukaryota","Chytridiomycota","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4732","Eukaryota","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","unassigned","unassigned"
"ASV_4738","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4747","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","unassigned","unassigned","unassigned"
"ASV_4748","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4749","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4754","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4759","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","g_","s_"
"ASV_4760","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Coscinodiscales","Hemidiscaceae","Actinocyclus","Actinocyclus curvatulus"
"ASV_4761","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4762","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4769","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4772","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4779","Eukaryota","unknown","Bolidophyceae","Parmales","Triparmaceae","Bolidomonas","s_"
"ASV_4782","Eukaryota","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Acrodontium","Acrodontium crateriforme"
"ASV_4788","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4789","Eukaryota","Cryptophyta","unknown","Pyrenomonadales","Geminigeraceae","g_","s_"
"ASV_4790","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4791","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4799","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_4800","Eukaryota","unknown","Chrysophyceae","Hibberdiales","Hibberdiaceae","g_","s_"
"ASV_4803","Eukaryota","unknown","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Scrippsiella","unassigned"
"ASV_4804","Eukaryota","unknown","Ichthyosporea","Ichthyophonida","unassigned","unassigned","unassigned"
"ASV_4809","Eukaryota","unknown","Chrysophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_4811","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Coscinodiscales","Coscinodiscaceae","Coscinodiscus","Coscinodiscus sp. GGM-2004"
"ASV_4812","Eukaryota","Ascomycota","Dothideomycetes","Dothideales","unassigned","unassigned","unassigned"
"ASV_4821","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_4823","Eukaryota","unknown","unknown","Longamoebia","Acanthamoebidae","Acanthamoeba","unassigned"
"ASV_4827","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"ASV_4830","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4841","Eukaryota","Gastrotricha","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4851","Eukaryota","unknown","unknown","Telonemida","unknown","g_","s_"
"ASV_4874","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_4878","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","s_"
"ASV_4883","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","unassigned","unassigned"
"ASV_4885","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"ASV_4887","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_4890","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4894","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4897","Eukaryota","unknown","Haptophyta","unassigned","unassigned","unassigned","s_"
"ASV_4898","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","g_","s_"
"ASV_4900","Eukaryota","Cercozoa","Chlorarachniophyceae","unknown","unknown","Minorisa","Minorisa minuta"
"ASV_4901","Eukaryota","unknown","Choanoflagellatea","Choanoflagellata","Salpingoecidae","g_","s_"
"ASV_4905","Eukaryota","unknown","unknown","unknown","unknown","Incisomonas","Incisomonas marina"
"ASV_4906","Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","unassigned","unassigned","unassigned"
"ASV_4918","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_4920","Eukaryota","Chlorophyta","Nephroselmidophyceae","unknown","unknown","g_","s_"
"ASV_4932","Eukaryota","unknown","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","g_","s_"
"ASV_4957","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4966","Eukaryota","unknown","Labyrinthulomycetes","unknown","Thraustochytriaceae","g_","s_"
"ASV_4970","Eukaryota","Cercozoa","unknown","Cercomonadida","Cercomonadidae","g_","s_"
"ASV_4976","Eukaryota","unknown","Dictyochophyceae","Pedinellales","unassigned","unassigned","unassigned"
"ASV_4977","Eukaryota","unknown","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"ASV_4983","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_4985","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"ASV_4990","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","unassigned","unassigned"
"ASV_4991","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_4999","Eukaryota","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_5007","Eukaryota","Cercozoa","Thecofilosea","unknown","unknown","Mataza","s_"
"ASV_5009","Eukaryota","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia","unassigned"
"ASV_5016","Eukaryota","unknown","unknown","unknown","unknown","Solenicola","Solenicola setigera"
"ASV_5018","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5021","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_5022","Eukaryota","unknown","Choanoflagellatea","Choanoflagellata","Acanthoecidae","Acanthoeca","Acanthoeca sp. SIOpierAcanth1"
"ASV_5030","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_5044","Eukaryota","unknown","Haptophyta","Prymnesiales","Prymnesiaceae","unassigned","s_"
"ASV_5045","Eukaryota","unknown","Bolidophyceae","Parmales","Triparmaceae","Bolidomonas","unassigned"
"ASV_5047","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_5055","Eukaryota","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_5056","Eukaryota","unknown","Dinophyceae","Peridiniales","unassigned","unassigned","s_"
"ASV_5068","Eukaryota","Ciliophora","Spirotrichea","unknown","Strombidiidae","Strombidium","Strombidium sp. JG-2011a"
"ASV_5078","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5090","Eukaryota","Cryptophyta","unknown","Cryptomonadales","Goniomonadaceae","g_","s_"
"ASV_5094","Eukaryota","Ascomycota","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_5098","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_5099","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5105","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_5109","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","Proboscia","s_"
"ASV_5114","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_5118","Eukaryota","Cryptophyta","unknown","Cryptomonadales","Goniomonadaceae","Goniomonas","unassigned"
"ASV_5121","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_5124","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_5142","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_5143","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5153","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"ASV_5163","Eukaryota","Chlorophyta","unknown","Pyramimonadales","unknown","Pyramimonas","Pyramimonas gelidicola"
"ASV_5177","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_5178","unassigned","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_5188","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5194","Eukaryota","unknown","Dinophyceae","unknown","unknown","g_","s_"
"ASV_5199","Eukaryota","Bacillariophyta","Mediophyceae","unknown","unknown","g_","s_"
"ASV_5201","Eukaryota","unknown","Dinophyceae","Gonyaulacales","Amphidomataceae","Azadinium","unassigned"
"ASV_5207","Eukaryota","Chlorophyta","Pedinophyceae","Pedinomonadales","Pedinomonadaceae","Pedinomonas","unassigned"
"ASV_5208","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","g_","s_"
"ASV_5209","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5232","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"ASV_5233","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_5238","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","unassigned"
"ASV_5264","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","s_"
"ASV_5265","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_5267","Eukaryota","Basidiomycota","Agaricomycetes","unassigned","unassigned","unassigned","unassigned"
"ASV_5274","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5276","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_5277","Eukaryota","unknown","Dinophyceae","Torodiniales","Torodiniaceae","g_","s_"
"ASV_5282","Eukaryota","unknown","Haptophyta","Prymnesiales","Prymnesiaceae","g_","s_"
"ASV_5286","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Fragilariopsis","Fragilariopsis doliolus"
"ASV_5292","Eukaryota","unknown","unknown","unknown","unknown","Solenicola","Solenicola setigera"
"ASV_5303","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_5306","Eukaryota","Ciliophora","Spirotrichea","unknown","Strombidiidae","g_","s_"
"ASV_5309","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Stephanopyxidaceae","Stephanopyxis","Stephanopyxis turris"
"ASV_5319","Eukaryota","unknown","Haptophyta","Prymnesiales","unassigned","unassigned","unassigned"
"ASV_5324","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","g_","s_"
"ASV_5334","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_5336","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_5340","Eukaryota","unknown","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Gonyaulax ellegaardiae"
"ASV_5345","Eukaryota","unknown","Dictyochophyceae","Pedinellales","unknown","g_","s_"
"ASV_5346","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_5348","Eukaryota","unknown","unknown","unknown","Paramoebidae","unassigned","unassigned"
"ASV_5349","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Warnowiaceae","Warnowia","Warnowia sp. BSL-2009a"
"ASV_5350","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","g_","s_"
"ASV_5366","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_5370","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5371","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_5379","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"ASV_5381","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_5388","Eukaryota","unknown","unknown","unknown","Colpodellaceae","g_","s_"
"ASV_5389","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_5416","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"ASV_5422","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_5450","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_5451","Eukaryota","Ciliophora","Oligohymenophorea","Philasterida","Cinetochilidae","g_","s_"
"ASV_5461","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_5470","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_5480","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_5485","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","s_"
"ASV_5490","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_5503","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_5508","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_5512","Eukaryota","Ciliophora","Oligohymenophorea","Philasterida","Parauronematidae","g_","s_"
"ASV_5514","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","g_","s_"
"ASV_5519","Eukaryota","Ciliophora","Prostomatea","Prorodontida","unknown","Hexasterias","s_"
"ASV_5520","Eukaryota","Ciliophora","Spirotrichea","unknown","Strombidiidae","g_","s_"
"ASV_5523","Eukaryota","unknown","Polycystinea","Collodaria","Sphaerozoidae","unassigned","unassigned"
"ASV_5550","Eukaryota","Cercozoa","unknown","Thaumatomonadida","Thaumatomastigidae","g_","s_"
"ASV_5553","Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","unassigned","unassigned"
"ASV_5567","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"ASV_5568","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5569","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_5575","unassigned","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_5585","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
