#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
D_3__Xanthomonadales_D_4__Rhodanobacteraceae$b153177ef71108157d6c4607ea6e31ff	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Aquimonas	
D_3__Rhodovibrionales_D_4__Kiloniellaceae$6549c666195b5c82816c4b85f66ad08d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodovibrionales	Kiloniellaceae	Tistlia	
D_3__Caulobacterales_D_4__Hyphomonadaceae$b2e70d0b0bc9f3f423f453ae1978b929	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Litorimonas	
D_3__Rhizobiales_D_4__Hyphomicrobiaceae$32c8de0c85275d1f39e7f8cd5132ef8f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Filomicrobium	
D_3__Betaproteobacteriales_D_4__Burkholderiaceae$4157b2ccfe9222071d51991e0541bf33	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Aquabacterium	
D_3__Pseudomonadales_D_4__Moraxellaceae$4845032472259b5944d6a99e43301e07	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	
D_3__Cytophagales_D_4__Cyclobacteriaceae$5c4e059c54ed38e62762c84bbe55f16a	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus	
D_3__Thiohalorhabdales_D_4__Thiohalorhabdaceae$e6af3952c5dd9e53fdabe0a3c774ab10	Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae		
D_3__Micrococcales_D_4__Microbacteriaceae$4b773d519e5cb35021950e0bc06b5c0f	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Lysinimonas	
D_3__Rhizobiales_D_4__Rhizobiaceae$7ad078114240b7f8126e671b2fcb039e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	
D_3__Rickettsiales_D_4__S25-593$c86788d611f83d6d42ec0fa8b6ffc546	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593		
D_3__Flavobacteriales_D_4__Cryomorphaceae$f6bc1d554f47608e538a6c0339314a77	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	Phaeocystidibacter	
D_3__Cytophagales_D_4__Spirosomaceae$873ff5dfcf2c6ea90f57930e381ea7ee	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Runella	
D_3__Chitinophagales_D_4__Saprospiraceae$e58a1d81c0536fa69ad18c18b0f38b20	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Aureispira	Saprospira_sp._SS98-5
D_3__Desulfarculales_D_4__Desulfarculaceae$1389446aab0cf030039805d939ae3117	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae		
D_3__Oligoflexales_D_4__Oligoflexaceae$5896d9265a653cbfa4339d82e477dd21	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae		
D_3__Vibrionales_D_4__Vibrionaceae$ffcc8402714f07faa813369ecdc4901c	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	
D_3__Ectothiorhodospirales_D_4__Ectothiorhodospiraceae$02ebad14718c95fd85df8f36f6562a3a	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$fadafef61a837080e2a98393c3d7538e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sedimentitalea	
D_3__Alteromonadales_D_4__Shewanellaceae$94d6dd1c124bd3730bb18ede3bd5416a	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Psychrobium	
D_3__Candidatus_Komeilibacteria_D_4__uncultured_bacterium$97e8a962a39f3a22ef8bf47a573f12cd	Bacteria	Patescibacteria	ABY1	Candidatus_Komeilibacteria			
D_3__Ga0077536_Ambiguous_taxa$811c0d29bd77bf1bee3c443542c71d8d	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536			
D_3__Candidatus_Kerfeldbacteria_D_4__uncultured_bacterium$f383703aaeba8756dd51f06fd410d91f	Bacteria	Patescibacteria	ABY1	Candidatus_Kerfeldbacteria			
D_3__Micrococcales_D_4__Intrasporangiaceae$8a17bed447c0447942624e3a50b11bd5	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Janibacter	
D_3__Parvibaculales_D_4__Parvibaculaceae$9b53019d5abfc6fc7e29383a119a2327	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	Parvibaculaceae	Parvibaculum	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$cbd93a5142c51e2a6c4eb67330b0f01e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter_clade_NAC11-7_lineage	
D_3__Desulfobacterales_D_4__Desulfobulbaceae$14e1435a9e0b45b4f2f87bff777bba93	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$c9e0fa14d1f40f58395fe40f373814e8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudoruegeria	
D_3__Myxococcales_D_4__P3OB-42$b20415baac75c8a79ff73b0401ae3f43	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42		
D_3__Corynebacteriales_D_4__Dietziaceae$45d5ddb790d3d27c1767e9d708e58d4c	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia	
D_3__Oceanospirillales_D_4__Alcanivoracaceae$eaece296f7ad426873cd919a81a9ab50	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	
D_3__Xanthomonadales_D_4__Xanthomonadaceae$1f23625628d9fd6848e86c26fb8e00d2	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	
D_3__Oceanospirillales_D_4__Saccharospirillaceae$c4bafd8d27a3199f4edef747c04aa965	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Thalassolituus	
D_3__Rhizobiales_D_4__Hyphomicrobiaceae$fb7102b075c7505ee3863ac2151a447b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	
D_3__Rhizobiales$5726d19878eb99aebf436636b2649545	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
D_3__Desulfobacterales_D_4__Desulfobulbaceae$5d41e9d2ad39e8a0d33006c7a65fb690	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulforhopalus	
D_3__Nitrosococcales_D_4__Methylophagaceae$c3b025e224fb56e3e2a2bd5e34baa5e1	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Methylophaga	
D_3__Chitinophagales_D_4__Saprospiraceae$9d592cee5da0782afac58d339b37432b	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Rubidimonas	
D_3__Arenicellales_D_4__Arenicellaceae$4c9ddc9a593ceccf996034f6f1cdbfef	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$70410a2dd810b8ae63c1da13d3f41d68	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Octadecabacter	
D_3__Anaerolineales_D_4__Anaerolineaceae$a12dc1ed2bf9b5f042a94bd02ecb565c	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae		
D_3__Gaiellales_D_4__uncultured$e36bcc336e08bf91cb745e45cad3e69e	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales			
D_3__Flavobacteriales_D_4__Flavobacteriaceae$1277ef006fccfac291d721a5cdb17306	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Dokdonia	
D_3__Oceanospirillales_D_4__Marinomonadaceae$2cec1940259f8db8b49f201ae5ff825b	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Marinomonadaceae	Marinomonas	
D_3__Francisellales_D_4__Francisellaceae$406f5e0b68020a2801a4370fb64f6aaa	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	[Caedibacter]_taeniospiralis_group	
D_3__Rhizobiales_D_4__Hyphomicrobiaceae$3b4c0f701720338937291a027a2e19f5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae		
D_3__Rhizobiales_D_4__Stappiaceae$9aba0bb5b601973e944d4c5dcfd897ff	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Pannonibacter	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$9aa68bd8bfdaf855cb87a78e82be072f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseivivax	
D_3__Babeliales_D_4__Babeliaceae$0c89420ae19c874d68ef9f6228c88d0d	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae		
D_3__Caulobacterales_D_4__Hyphomonadaceae$aff525204799672bbd49513f0042c82a	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Algimonas	
D_3__Fusobacteriales_D_4__Fusobacteriaceae$ed3474970ba4bb5866401c7986ea575a	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
D_3__Alteromonadales_D_4__Moritellaceae$3c1c8eb94084b7401afd920bbef8b2cf	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	
D_3__uncultured_bacterium_D_4__uncultured_bacterium$e13f918801373d0014279b3baf8a642e	Bacteria	Latescibacteria					
D_3__JGI_0000069-P22$e54ea0b1238a69c65517a3dc2475a0e0	Bacteria	Patescibacteria	Gracilibacteria	JGI_0000069-P22			
D_3__Methylococcales_D_4__Methylomonaceae$681bdb5fa61f263f32c90b7adfdabd75	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonaceae	Marine_Methylotrophic_Group_2	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$c084b1766cd81525a002e31b6e5bac35	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Spongiimonas	
D_3__Cellvibrionales_D_4__Cellvibrionaceae$118e8d95478236a045f8cb283a613196	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Aestuariicella	
D_3__Lentisphaerales_D_4__Lentisphaeraceae$47759a2b6ba03116036eb08406168bd6	Bacteria	Lentisphaerae	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera	
D_3__Oligoflexales_D_4__0319-6G20$55c00444cfc9abcfcc1c20dbc1e60167	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20		
D_3__Caulobacterales_D_4__Hyphomonadaceae$61cdf34c8c10578d9733347edac3bb7e	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas	
D_3__Desulfobacterales_D_4__Desulfobacteraceae$71c5a51e0d45def36c2bd348de9fa57f	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfoconvexum	
D_3__Rhizobiales_D_4__Rhizobiaceae$95db3960e72b0fc778ff2bac2a01ddcc	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum	
D_3__Flavobacteriales_D_4__Cryomorphaceae$e7a6fa481ad87e2da0d5ae3a18c321a9	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	Luteibaculum	
D_3__Chromatiales_D_4__Sedimenticolaceae$fc93af5215e8ac51ab734d0d0b439511	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Sedimenticolaceae		
D_3__Caulobacterales_D_4__Hyphomonadaceae$12c7323bbdc719d296dd049a94c0063a	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Maricaulis	
D_3__Cellvibrionales$b8e22412a7778a296742acbeef095e15	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales			
D_3__Alteromonadales_D_4__Alteromonadaceae$251a655217d3bc65b5a6a76d7b6639e6	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Salinimonas	
D_3__NB1-j$3502440cd30ecfbcfd1c2aa726656eac	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j			
D_3__Fusobacteriales_D_4__Fusobacteriaceae$3d36b5c1d7f7d4089db9e5e7144679c6	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Propionigenium	
D_3__Vibrionales_D_4__Vibrionaceae$54cc53f914159d04055d717ce6de6c8d	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Grimontia	
D_3__Desulfobacterales_D_4__Desulfobulbaceae$4d8d20055393945fbe550f6888a3a632	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfotalea	
D_3__Francisellales_D_4__Francisellaceae$ee0bab718e87527683d79a9d5f8e63d9	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae		
D_3__Izimaplasmatales_D_4__uncultured_bacterium$337d5d40b953937591590ed7d5cd328e	Bacteria	Tenericutes	Mollicutes	Izimaplasmatales			
D_3__Reyranellales_D_4__Reyranellaceae$881fb3eefffdec4a1a89b43c9a6dbd55	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae		
D_3__Caulobacterales_D_4__Hyphomonadaceae$a48d1207099e1d00d5b26dae99fd225e	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hellea	
D_3__Gammaproteobacteria_Incertae_Sedis_D_4__Unknown_Family$3ba059f92024d540326a7cde8d6f8fce	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Marinicella	
D_3__Caulobacterales_D_4__Caulobacteraceae$831ec6905109bcf9efbe003ec860c493	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	
D_3__Bacteroidales_D_4__Prolixibacteraceae$0d1db1043e56de4d7a1ee72981591e28	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium	
D_3__Cytophagales_D_4__Cytophagaceae$1e2aaf2a76c39de4f1534161de67b619	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga	
D_3__Chitinophagales_D_4__Chitinophagaceae$07971091ac232a26d8ec7a5f52807a2d	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	
D_3__Betaproteobacteriales_D_4__Burkholderiaceae$915bf4e5ff450fc95ea04947f7af5de2	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Limnohabitans	
D_3__Obscuribacterales$a3848d93d1919c0161589fbebdc14976	Bacteria	Cyanobacteria	Melainabacteria	Obscuribacterales			
D_3__Candidatus_Uhrbacteria_D_4__uncultured_bacterium$ccd6a9f22998f9c372ebbb7ee2c5919c	Bacteria	Patescibacteria	ABY1	Candidatus_Uhrbacteria			
D_3__Flavobacteriales_D_4__Flavobacteriaceae$93166e426f706446a06f8269cec10730	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	
$de35d0432eea3b3210d1e5a34a6563a3	Bacteria	Patescibacteria	ABY1				
D_3__Deferribacterales_D_4__Deferribacteraceae$d2cd99be3aeb1143ff8c64ba9f4f52aa	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae		
D_3__Flavobacteriales_D_4__Flavobacteriaceae$ec3285739a872a8afa902949d10f5fcb	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavirhabdus	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$ed5b0ff37f186601f59f89484fab4df5	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	
$edbd501d3c2cbc7dddbd2e06484c0a1c	Bacteria	Bacteroidetes	Bacteroidia				
D_3__Cellvibrionales_D_4__Spongiibacteraceae$8ff0abe203cab117c109d01143fbad4b	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Litorivivens	
D_3__Caulobacterales_D_4__Hyphomonadaceae$45b29aea83ff7683b1e29f7f3b461803	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Oceanicaulis	
D_3__Betaproteobacteriales_D_4__SC-I-84$7bf83a9a204458a9ed53b8f630227a44	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SC-I-84		
D_3__Betaproteobacteriales_D_4__Burkholderiaceae$806de16b69a7657d0bc26eed2d00948d	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Cupriavidus	
D_3__Oceanospirillales_D_4__Halomonadaceae$a0616cc9bd3eeb3c6ef4a9ddf27c7ced	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Salinicola	
D_3__Thiomicrospirales_D_4__Thiomicrospiraceae$0fa8fa869d2a7b30ccab42ae140e1b59	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrorhabdus	
D_3__uncultured_bacterium_D_4__uncultured_bacterium$64f7b94e5b8db3ae815ed7c1cd500377	Bacteria	Planctomycetes	vadinHA49				
D_3__Pseudomonadales_D_4__Moraxellaceae$1e905b1cd4c8f3fced533ca1a13ec985	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae		
D_3__Cytophagales_D_4__Spirosomaceae$30ec712dda6e75af221cdfefa9ca2fdd	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Taeseokella	
D_3__Microtrichales_D_4__Microtrichaceae$023268d7848297dc826e4750a03d1de0	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	IMCC26207	
D_3__Myxococcales_D_4__Blfdi19$156c7ac62889bde8280e29f7ced565b5	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19		
D_3__Chitinophagales_D_4__Saprospiraceae$490a4bb1d4a0530969704d781f3bd2ec	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospira	
D_3__Vibrionales_D_4__Vibrionaceae$61ef15297445116fffe2198eacbaffe2	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae		
D_3__Phycisphaerales_D_4__Phycisphaeraceae$63f7b945882d73c329b9eed919baa00a	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	
D_3__Thalassobaculales_D_4__Nisaeaceae$8345f98dde02c701494992eaf78b39ec	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Nisaeaceae	Nisaea	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$c4e0c292890e35ce8addc56ecfb87420	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter_4	
D_3__Holosporales_D_4__Holosporaceae$d8b1dc9266463595b4a181e7fae01754	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	Candidatus_Bealeia	
D_3__Betaproteobacteriales_D_4__Burkholderiaceae$42b9935507ff4e06714541dd1966c77a	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	MWH-UniP1_aquatic_group	
D_3__Campylobacterales_D_4__Thiovulaceae$b4028160a30a0fa0cceed31720ac6162	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Thiovulaceae	Sulfurimonas	
D_3__SAR11_clade$feb3ea1045cf8b04212a240d413cb662	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade			
D_3__Desulfobacterales_D_4__Desulfobulbaceae$04a34ad45b4667ad39b09567e5a94864	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus	
D_3__Corynebacteriales_D_4__Nocardiaceae$0c0a8412da9f657969b3d8af8284d002	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Williamsia	
D_3__Chitinophagales_D_4__Saprospiraceae$2aebf1517f6ee4d9f948f09a5af4c2b1	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	marine_bacterium_MSC1
$45a22ecc519a5dd0fac48c082c0340f4	Bacteria	Patescibacteria	Gracilibacteria				
D_3__Gammaproteobacteria_Incertae_Sedis_D_4__Unknown_Family$ad2fa67d87a398b88d651f96fb72b508	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family		
D_3__Chitinophagales_D_4__Saprospiraceae$00f3928d949f950b8199c3a522e2b4dd	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	
D_3__Cytophagales_D_4__Cyclobacteriaceae$baa6280483534b793f8848add0ef84fa	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fabibacter	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$d8aa0e75c11ed156c33087fbada029e1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	
D_3__Bacteroidales_D_4__Prolixibacteraceae$18ebe796a3bb3cc8ce831b88cc415855	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Roseimarinus	
D_3__Verrucomicrobiales_D_4__Verrucomicrobiaceae$efda76d62a26e3f7fe3a2af5ea24bccb	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	
D_3__Arenicellales_D_4__Arenicellaceae$447c9d4d22a87eb1b1f683ad1b651a03	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae		
D_3__Rhizobiales_D_4__Xanthobacteraceae$9596e5aef6203491f1d764f6c522ed44	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae		
D_3__Xanthomonadales_D_4__Xanthomonadaceae$a48e1e1462a5b3edf8ffb8b81933fe13	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	
D_3__Bacteroidales_D_4__Marinifilaceae$c12c1aba6be37d179ecdd5ce3586f733	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae		
D_3__Betaproteobacteriales_D_4__Burkholderiaceae$35183625c9b3c79c0131a6a2c78e972d	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pusillimonas	
D_3__Desulfuromonadales_D_4__Sva1033$53f65b0a9eed939ec82fa926b8532350	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Sva1033		
D_3__Planctomycetales_D_4__Gimesiaceae$d9b5082705c7cb5e81bf004ae9c4ac50	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	Gimesia	
D_3__Candidatus_Kaiserbacteria_D_4__uncultured_bacterium$e6dd403aa85a8d8d6f606111d600e987	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria			
D_3__Betaproteobacteriales_D_4__Burkholderiaceae$030bc03d83e8856243e45b130a6a1292	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Castellaniella	
D_3__Myxococcales_D_4__Eel-36e1D6$889083d24e1b480b67bab50fc037a737	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Eel-36e1D6		
D_3__Piscirickettsiales_D_4__Piscirickettsiaceae$c53a83399822b5d42d164b9467631e01	Bacteria	Proteobacteria	Gammaproteobacteria	Piscirickettsiales	Piscirickettsiaceae	Candidatus_Endoecteinascidia	
D_3__Verrucomicrobiales_D_4__Rubritaleaceae$ff865ae1f6d5f6e91213ca97a415d2d4	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea	
D_3__Thiohalorhabdales_D_4__Thiohalorhabdaceae$1d9e36366d48cb234638a8bedcbd26dc	Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Granulosicoccus	
D_3__Rhizobiales_D_4__Rhizobiaceae$206be3aedc105c3c8304bbb3c1698631	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	
D_3__Planctomycetales_D_4__Rubinisphaeraceae$7d11496b8c41fc1e1d27a19047aee82d	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Fuerstia	
D_3__Flavobacteriales_D_4__Crocinitomicaceae$7dc061157eb106e0987535224f336f69	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Lishizhenia	
D_3__Rhizobiales_D_4__Stappiaceae$e8dc24cf423b201a61452c605182c3b7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Labrenzia	
D_3__Alteromonadales_D_4__Psychromonadaceae$f8a3d3f39c1dab9383c2053f62bf4cb3	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	
D_3__Cytophagales_D_4__Cyclobacteriaceae$fc66d3aaf7ba0c45014ed94403023c1d	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga	
D_3__Caulobacterales_D_4__Hyphomonadaceae$935ac0ad1448a4b75c4aff4582a24c8b	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hirschia	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$d8bc1a06f14caade83a293ecbdbd5974	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Mesonia	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$ee39c7c8cfe9b512a75f539efb017817	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Croceitalea	
D_3__Milano-WF1B-44$efb3e3a6e7699b057d7cb280797e99dd	Bacteria	Proteobacteria	Gammaproteobacteria	Milano-WF1B-44			
D_3__Clostridiales_D_4__Ruminococcaceae$53b1608f6cbf7e5a28b95a2a61f20b22	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
D_3__Betaproteobacteriales_D_4__Burkholderiaceae$874fbdf6dd9f7ebea49bf5d351aabae9	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Acidovorax	
D_3__Clostridiales_D_4__Family_XIII$97a1fb4c2b8170a4f7559f5986372c32	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII		
